accepted_plant_name_id,taxon_name,taxon_authors,cultivation.lin2019,life.form.integrated,WorldCuP.n.tdwg3,nat.extent,nat.incidence,native.global.tdwg3,planting.China.tdwg3
2614794,Acantholimon laevigatum,(T.X.Peng) Kamelin,no,woody,0,0,0,1,0
2614815,Acantholimon lycopodioides,(Girard) Boiss.,no,woody,1,0,0,6,0
2614864,Acantholimon popovii,Czerniak.,no,woody,0,0,0,1,0
2614954,Acantholimon tianschanicum,Czerniak.,no,woody,1,0,0,4,0
2615108,Acanthophyllum pungens,(Bunge) Boiss.,no,perennial herb,2,0,0,8,0
2615237,Acanthus ebracteatus,Vahl,yes,woody,4,0,0,17,1
2615257,Acanthus ilicifolius,L.,no,woody,9,0,0,27,0
2615266,Acanthus leucostachyus,Wall. ex Nees,yes,perennial herb,0,0,0,8,2
2615357,Acer acuminatum,Wall. ex D.Don,no,woody,7,0,0,3,0
2615358,Acer acutum,W.P.Fang,yes,woody,0,0,0,1,1
2615363,Acer albopurpurascens,Hayata,yes,woody,1,0,0,1,2
2615369,Acer amplum,Rehder,yes,woody,10,0,0,3,2
2615400,Acer barbinerve,Maxim.,yes,woody,15,0,0,3,4
2615419,Acer buergerianum,Miq.,yes,woody,52,6,1,4,4
2615430,Acer caesium,Wall. ex Brandis,no,woody,10,0,0,9,0
2615436,Acer campbellii,Hook.f. & Thomson ex Hiern,yes,woody,11,0,0,9,1
2615475,Acer cappadocicum,Gled.,yes,woody,30,1,1,16,3
2615506,Acer caudatifolium,Hayata,yes,woody,15,0,0,1,4
2615507,Acer caudatum,Wall.,yes,woody,12,0,0,10,1
2615601,Acer duplicatoserratum,Hayata,yes,woody,3,0,0,3,3
2615519,Acer chienii,Hu & W.C.Cheng,no,woody,1,0,0,1,0
2615520,Acer chingii,Hu,no,woody,0,0,0,2,0
2615523,Acer chunii,W.P.Fang,no,woody,0,0,0,2,0
2615544,Acer confertifolium,Merr. & F.P.Metcalf,yes,woody,0,0,0,1,1
2615548,Acer cordatum,Pax,yes,woody,4,0,0,3,2
2615552,Acer coriaceifolium,H.Lév.,yes,woody,4,0,0,2,3
2615558,Acer crassum,Hu & W.C.Cheng,no,woody,0,0,0,1,0
2615577,Acer davidii,Franch.,yes,woody,33,0,0,5,6
2615604,Acer elegantulum,W.P.Fang & P.L.Chiu,yes,woody,10,0,0,2,4
2615607,Acer erianthum,Schwer.,yes,woody,8,0,0,3,1
2615616,Acer fabri,Hance,yes,woody,8,0,0,4,3
2615627,Acer fenzelianum,Hand.-Mazz.,yes,woody,0,0,0,2,2
2615640,Acer forrestii,Diels,yes,woody,15,0,0,1,1
2615650,Acer fulvescens,Rehder,yes,woody,3,0,0,2,2
2615686,Acer gracilifolium,W.P.Fang & C.C.Fu,no,woody,0,0,0,2,0
2615692,Acer griseum,(Franch.) Pax,yes,woody,50,0,0,3,4
2615711,Acer henryi,Pax,yes,woody,26,0,0,3,4
2615720,Acer hilaense,Hu & W.C.Cheng,no,woody,0,0,0,1,0
2615811,Acer komarovii,Pojark.,yes,woody,8,0,0,3,2
2615813,Acer kungshanense,W.P.Fang & C.Y.Chang,no,woody,0,0,0,1,0
2615815,Acer kuomeii,W.P.Fang & M.Y.Fang,no,woody,0,0,0,2,0
2615816,Acer kwangnanense,Hu & W.C.Cheng,no,woody,0,0,0,1,0
2615818,Acer kweilinense,W.P.Fang & M.Y.Fang,yes,woody,0,0,0,2,1
2615828,Acer laevigatum,Wall.,yes,woody,8,0,0,11,2
2615844,Acer laurinum,Hassk.,yes,woody,6,0,0,18,2
2615848,Acer laxiflorum,Pax,yes,woody,12,0,0,1,2
2615857,Acer leipoense,W.P.Fang & Soong,yes,woody,0,0,0,1,1
2615884,Acer longipes,Franch. ex Rehder,yes,woody,9,0,0,3,1
2615894,Acer lucidum,F.P.Metcalf,yes,woody,0,0,0,2,2
2615895,Acer lungshengense,W.P.Fang & L.C.Hu,yes,woody,0,0,0,2,1
2615913,Acer mandshuricum,Maxim.,yes,woody,28,1,1,4,4
2615925,Acer maximowiczii,Pax,yes,woody,12,0,0,4,3
2615931,Acer metcalfii,Rehder,no,woody,1,0,0,2,0
2615934,Acer miaoshanicum,W.P.Fang,no,woody,0,0,0,2,0
2616010,Acer morrisonense,Hayata,no,woody,10,0,0,1,0
2548140,Parthenocissus tricuspidata,(Siebold & Zucc.) Planch.,yes,woody,64,35,1,8,7
2616086,Acer oblongum,Wall. ex DC.,yes,woody,25,1,1,14,4
2616105,Acer oligocarpum,W.P.Fang & L.C.Hu,no,woody,0,0,0,2,0
2616107,Acer oliverianum,Pax,yes,woody,17,0,0,6,3
2616149,Acer paihengii,W.P.Fang,no,woody,0,0,0,1,0
2616190,Acer pauciflorum,W.P.Fang,yes,woody,12,0,0,1,2
2616195,Acer paxii,Franch.,yes,woody,4,0,0,2,2
2606054,Acer pectinatum,Wall. ex Brandis,no,woody,0,0,0,7,0
2616212,Acer pentaphyllum,Diels,yes,woody,11,0,0,1,1
2616218,Acer pictum,Thunb.,yes,woody,27,0,0,14,4
2616248,Acer pilosum,Maxim.,yes,woody,2,0,0,2,1
2616250,Acer pinnatinervium,Merr.,yes,woody,0,0,0,5,1
2616264,Acer poliophyllum,W.P.Fang & Y.T.Wu,no,woody,0,0,0,1,0
2616285,Acer pseudosieboldianum,(Pax) Kom.,yes,woody,18,0,0,3,4
2616296,Acer pubinerve,Rehder,yes,woody,3,0,0,2,1
2616301,Acer pubipetiolatum,Hu & W.C.Cheng,no,woody,0,0,0,1,0
2616444,Acer serrulatum,Hayata,yes,woody,9,0,0,1,3
2616448,Acer shenkanense,W.P.Fang ex C.C.Fu,yes,woody,3,0,0,2,1
2616451,Acer shihweii,F.Chun & W.P.Fang,no,woody,0,0,0,1,0
2616464,Acer sikkimense,Miq.,no,woody,11,0,0,6,0
2616468,Acer sinense,Pax,yes,woody,8,0,0,2,2
2616476,Acer sino-oblongum,F.P.Metcalf,yes,woody,1,0,0,1,2
2616477,Acer sinopurpurascens,W.C.Cheng,yes,woody,6,0,0,2,1
2616485,Acer stachyophyllum,Hiern,yes,woody,23,0,0,8,3
2616495,Acer sterculiaceum,Wall.,yes,woody,6,0,0,8,1
2616512,Acer sutchuenense,Franch.,yes,woody,0,0,0,2,1
2616514,Acer sycopseoides,Chun,yes,woody,0,0,0,2,1
2616524,Acer tataricum,L.,yes,woody,64,8,1,35,4
2616545,Acer tegmentosum,Maxim.,yes,woody,24,1,1,5,2
2616553,Acer tenellum,Pax,yes,woody,3,0,0,1,1
2616560,Acer thomsonii,Miq.,yes,woody,2,0,0,8,1
2616562,Acer tibetense,W.P.Fang,no,woody,0,0,0,1,0
2616567,Acer tonkinense,Lecomte,yes,woody,2,0,0,6,2
2616582,Acer triflorum,Kom.,yes,woody,31,0,0,2,5
2616594,Acer truncatum,Bunge,yes,woody,35,0,0,8,5
2616602,Acer tsinglingense,W.P.Fang & C.C.Hsieh,yes,woody,5,0,0,2,1
2616605,Acer tutcheri,Duthie,yes,woody,0,0,0,3,2
2616611,Acer ukurunduense,Trautv. & C.A.Mey.,yes,woody,13,0,0,8,3
2616633,Acer wangchii,W.P.Fang,yes,woody,0,0,0,2,2
2616635,Acer wardii,W.W.Sm.,yes,woody,3,0,0,4,1
2616637,Acer wilsonii,Rehder,yes,woody,11,0,0,2,2
2616650,Acer yangbiense,Y.S.Chen & Q.E.Yang,yes,woody,0,0,0,1,1
2616653,Acer yinkunii,W.P.Fang,no,woody,0,0,0,1,0
2616654,Acer yui,W.P.Fang,yes,woody,0,0,0,2,1
3109677,Achillea acuminata,(Ledeb.) Sch.Bip.,no,perennial herb,0,1,1,14,0
2906148,Achillea alpina,L.,yes,perennial herb,14,0,0,34,4
3109741,Achillea asiatica,Serg.,no,perennial herb,2,0,0,23,0
3109963,Achillea impatiens,L.,no,perennial herb,14,0,0,12,0
3109980,Achillea ledebourii,Heimerl,no,perennial herb,0,0,0,6,0
3110134,Achillea ptarmicoides,Maxim.,yes,perennial herb,3,0,0,8,1
3110151,Achillea salicifolia,Besser,no,perennial herb,3,2,1,22,0
2908241,Achillea setacea,Waldst. & Kit.,yes,perennial herb,11,1,1,34,1
3110215,Achillea wilsoniana,(Heimerl ex Hand.-Mazz.) Hand.-Mazz.,yes,perennial herb,0,0,0,3,3
387252,Achnatherum brandisii,(Mez) Z.L.Wu,no,perennial herb,4,0,0,9,0
444911,Stipa conferta,Poir.,no,NA,2,0,0,13,0
426755,Oryzopsis chinensis,Hitchc.,no,perennial herb,0,0,0,4,0
444870,Stipa chingii,Hitchc.,no,perennial herb,0,0,0,4,0
432516,Patis coreana,(Honda) Ohwi,yes,perennial herb,0,0,0,6,1
535554,Ptilagrostis duthiei,(Hook.f.) M.Nobis & P.D.Gudkova,no,perennial herb,0,0,0,7,0
445106,Stipa henryi,Rendle,yes,perennial herb,0,0,0,3,1
387288,Achnatherum inebrians,(Hance) Keng,yes,perennial herb,0,0,0,7,1
387289,Achnatherum jacquemontii,(Jaub. & Spach) P.C.Kuo & S.L.Lu,no,perennial herb,1,0,0,7,0
387302,Achnatherum nakaii,(Honda) Tateoka,no,perennial herb,0,0,0,4,0
387140,Achnatherum pekinense,(Hance) Ohwi,yes,perennial herb,7,0,0,12,2
387147,Achnatherum pubicalyx,(Ohwi) Keng f. ex P.C.Kuo,no,perennial herb,0,0,0,6,0
446605,Timouria saposhnikowii,Roshev.,no,annual herb,0,0,0,8,0
387154,Achnatherum sibiricum,(L.) Keng ex Tzvelev,no,perennial herb,9,0,0,28,0
534865,Neotrinia splendens,"(Trin.) M.Nobis, P.D.Gudkova & A.Nowak",yes,perennial herb,9,1,1,27,4
2617475,Achyranthes aspera,L.,yes,annual herb,24,32,1,133,3
2617516,Achyranthes bidentata,Blume,yes,perennial herb,7,9,1,36,5
1821,Achyrospermum densiflorum,Blume,no,perennial herb,1,0,0,12,0
387335,Acidosasa breviclavata,W.T.Lin,no,woody,0,0,0,1,0
387344,Acidosasa glauca,B.M.Yang,yes,woody,0,0,0,1,1
387337,Acidosasa chinensis,C.D.Chu & C.S.Chao,yes,woody,0,0,0,1,2
387341,Acidosasa edulis,(T.H.Wen) T.H.Wen,yes,woody,0,0,0,1,2
387346,Acidosasa guangxiensis,Q.H.Dai & C.F.Huang,no,woody,0,0,0,1,0
387350,Acidosasa lingchuanensis,(C.D.Chu & C.S.Chao) Q.Z.Xie & X.Y.Chen,yes,woody,0,0,0,1,1
387355,Acidosasa nanunica,(McClure) C.S.Chao & G.Y.Yang,yes,woody,0,0,0,2,2
387356,Acidosasa notata,(Z.P.Wang & G.H.Ye) S.S.You,yes,woody,0,0,0,1,2
387358,Acidosasa purpurea,(Hsueh f. & T.P.Yi) Keng f.,yes,woody,0,0,0,2,2
387359,Acidosasa venusta,(McClure) Z.P.Wang & G.H.Ye ex Ohrnb. & Goerrings,yes,woody,0,0,0,1,2
3123706,Acmella calva,(DC.) R.K.Jansen,yes,perennial herb,2,0,0,11,1
3123804,Acmella paniculata,(Wall. ex DC.) R.K.Jansen,yes,annual herb,4,2,1,19,3
2949246,Geum elatum,Wall. ex G.Don,no,perennial herb,5,0,0,8,0
2949379,Geum macrosepalum,Ludlow,no,perennial herb,0,0,0,2,0
2618326,Aconitum abietetorum,W.T.Wang & L.Q.Li,no,perennial herb,0,0,0,1,0
2618332,Aconitum acutiusculum,H.R.Fletcher & Lauener,no,perennial herb,0,0,0,1,0
2618345,Aconitum alboflavidum,W.T.Wang,no,perennial herb,0,0,0,1,0
2618346,Aconitum alboviolaceum,Kom.,no,perennial herb,3,0,0,4,0
2618354,Aconitum alpinonepalense,Tamura,no,perennial herb,0,0,0,1,0
2618360,Aconitum ambiguum,Rchb.,no,perennial herb,0,0,0,8,0
2618374,Aconitum anthora,L.,no,perennial herb,23,0,0,24,0
2618386,Aconitum apetalum,(Huth) B.Fedtsch.,no,perennial herb,1,0,0,3,0
2618414,Aconitum bailangense,Y.Z.Zhao,no,perennial herb,0,0,0,1,0
2618419,Aconitum barbatum,Patrin ex Pers.,yes,perennial herb,7,0,0,18,1
2618937,Aconitum kusnezoffii,Rchb.,yes,perennial herb,5,0,0,12,3
2618451,Aconitum brachypodum,Diels,yes,perennial herb,1,0,0,1,1
2618454,Aconitum bracteolatum,Lauener,no,perennial herb,0,0,0,1,0
2619434,Aconitum refractum,(Finet & Gagnep.) Hand.-Mazz.,no,perennial herb,0,0,0,2,0
2618458,Aconitum brevicalcaratum,(Finet & Gagnep.) Diels,no,perennial herb,0,0,0,1,0
2618461,Aconitum brevilimbum,Lauener,no,perennial herb,0,0,0,1,0
2618462,Aconitum brevipetalum,W.T.Wang,no,perennial herb,0,0,0,1,0
2618464,Aconitum brunneum,Hand.-Mazz.,no,perennial herb,0,0,0,3,0
2618469,Aconitum bulbilliferum,Hand.-Mazz.,no,perennial herb,2,0,0,1,0
2618473,Aconitum bulleyanum,Diels,no,perennial herb,1,0,0,1,0
2618495,Aconitum campylorrhynchum,Hand.-Mazz.,no,perennial herb,0,0,0,2,0
2618500,Aconitum cannabifolium,Franch. ex Finet & Gagnep.,yes,perennial herb,0,0,0,3,2
2618501,Aconitum carmichaelii,Debeaux,yes,perennial herb,38,1,1,6,4
2619476,Aconitum scaposum,Franch.,yes,perennial herb,3,0,0,6,3
2618521,Aconitum changianum,W.T.Wang,no,perennial herb,0,0,0,1,0
2618523,Aconitum chasmanthum,Stapf ex Holmes,no,perennial herb,3,0,0,7,0
2618526,Aconitum chayuense,W.T.Wang,no,perennial herb,0,0,0,1,0
2618529,Aconitum chiachaense,W.T.Wang,no,perennial herb,0,0,0,1,0
2618534,Aconitum chilienshanicum,W.T.Wang,no,perennial herb,0,0,0,2,0
2618540,Aconitum chrysotrichum,W.T.Wang,no,perennial herb,0,0,0,1,0
2618541,Aconitum chuianum,W.T.Wang,no,perennial herb,0,0,0,1,0
2618573,Aconitum contortum,Finet & Gagnep.,no,perennial herb,0,0,0,1,0
2618577,Aconitum coreanum,(H.Lév.) Rapaics,yes,perennial herb,3,0,0,6,2
2618749,Aconitum geniculatum,H.R.Fletcher & Lauener,no,perennial herb,0,0,0,1,0
2618585,Aconitum crassiflorum,Hand.-Mazz.,no,perennial herb,2,0,0,1,0
2619222,Aconitum naviculare,(Brühl) Stapf,no,perennial herb,0,0,0,3,0
2618599,Aconitum daxinganlinense,Y.Z.Zhao,no,perennial herb,0,0,0,1,0
2618614,Aconitum delavayi,Franch.,no,perennial herb,3,0,0,1,0
2618644,Aconitum diqingens,Q.E.Yang & Z.D.Fang,no,perennial herb,0,0,0,1,0
2618654,Aconitum dolichorhynchum,W.T.Wang,no,perennial herb,0,0,0,1,0
2618655,Aconitum dolichostachyum,W.T.Wang,no,perennial herb,0,0,0,1,0
2618659,Aconitum duclouxii,H.Lév.,no,perennial herb,0,0,0,1,0
2618662,Aconitum dunhuaense,S.H.Li,no,perennial herb,0,0,0,1,0
2618664,Aconitum elliotii,Lauener,no,perennial herb,1,0,0,1,0
2618668,Aconitum elwesii,Stapf,no,perennial herb,0,0,0,4,0
2618671,Aconitum episcopale,H.Lév.,no,perennial herb,2,0,0,1,0
2618683,Aconitum falciforme,Hand.-Mazz.,no,perennial herb,0,0,0,1,0
2618689,Aconitum fanjingshanicum,W.T.Wang,no,perennial herb,0,0,0,1,0
2618698,Aconitum finetianum,Hand.-Mazz.,yes,perennial herb,0,0,0,1,1
2618710,Aconitum fischeri,Rchb.,yes,perennial herb,13,0,0,6,2
2618716,Aconitum flavum,Hand.-Mazz.,no,perennial herb,0,0,0,5,0
2618719,Aconitum fletcherianum,G.Taylor,no,perennial herb,0,0,0,2,0
2618723,Aconitum formosanum,Tamura,no,perennial herb,2,0,0,1,0
2618726,Aconitum forrestii,Stapf,yes,perennial herb,2,0,0,1,1
2618729,Aconitum franchetii,Finet & Gagnep.,no,perennial herb,0,0,0,1,0
2618737,Aconitum fukutomei,Hayata,no,perennial herb,1,0,0,1,0
2618742,Aconitum fusungense,S.H.Li & Y.H.Huang,no,perennial herb,0,0,0,1,0
2618645,Aconitum dissectum,D.Don,no,perennial herb,1,0,0,4,0
2618753,Aconitum georgei,H.F.Comber,no,perennial herb,1,0,0,1,0
2618765,Aconitum glabrisepalum,W.T.Wang,no,perennial herb,0,0,0,1,0
2995872,Gymnaconitum gymnandrum,(Maxim.) Wei Wang & Z.D.Chen,no,annual herb,1,0,0,5,0
2618784,Aconitum habaense,W.T.Wang,no,perennial herb,0,0,0,1,0
2618789,Aconitum hamatipetalum,W.T.Wang,no,perennial herb,0,0,0,1,0
2618800,Aconitum hemsleyanum,E.Pritz.,yes,perennial herb,8,0,0,5,2
2618812,Aconitum henryi,E.Pritz. ex Diels,yes,perennial herb,14,0,0,4,2
2618825,Aconitum hicksii,Lauener,no,perennial herb,0,0,0,2,0
2618839,Aconitum huiliense,Hand.-Mazz.,no,perennial herb,0,0,0,1,0
2618846,Aconitum ichangense,(Finet & Gagnep.) Hand.-Mazz.,yes,perennial herb,0,0,0,1,1
2618849,Aconitum incisofidum,W.T.Wang,no,perennial herb,0,0,0,1,0
2618856,Aconitum iochanicum,Ulbr.,no,perennial herb,0,0,0,1,0
2618865,Aconitum jaluense,Kom.,yes,perennial herb,3,0,0,4,1
2618881,Aconitum jeholense,Nakai & Kitag.,no,perennial herb,0,0,0,2,0
2618884,Aconitum jilongense,W.T.Wang & L.Q.Li,no,perennial herb,0,0,0,1,0
2618983,Aconitum liangshanicum,W.T.Wang,no,perennial herb,0,0,0,1,0
2618891,Aconitum kagerpuense,W.T.Wang,no,perennial herb,0,0,0,1,0
2618899,Aconitum karakolicum,Rapaics,no,perennial herb,0,0,0,4,0
2618905,Aconitum kirinense,Nakai,yes,perennial herb,5,0,0,7,1
2618926,Aconitum kongboense,Lauener,no,perennial herb,0,0,0,2,0
2618934,Aconitum kungshanense,W.T.Wang,no,perennial herb,0,0,0,1,0
2618949,Aconitum laevicaule,W.T.Wang,no,perennial herb,0,0,0,1,0
2618967,Aconitum legendrei,Hand.-Mazz.,no,perennial herb,0,0,0,1,0
2618971,Aconitum leiwuqiense,W.T.Wang,no,perennial herb,0,0,0,1,0
2618980,Aconitum leucostomum,Vorosch.,no,perennial herb,2,0,0,10,0
2618987,Aconitum liljestrandii,Hand.-Mazz.,no,perennial herb,0,0,0,2,0
2618998,Aconitum longilobum,W.T.Wang,no,perennial herb,0,0,0,1,0
2618999,Aconitum longipedicellatum,Lauener,no,perennial herb,0,0,0,1,0
2618817,Aconitum heterophylloides,(Brühl) Stapf,no,perennial herb,0,0,0,3,0
2619008,Aconitum ludlowii,Exell,no,perennial herb,0,0,0,2,0
2619018,Aconitum lycoctonifolium,W.T.Wang & L.Q.Li,no,perennial herb,0,0,0,1,0
2619046,Aconitum macrorhynchum,Turcz. ex Ledeb.,no,perennial herb,0,0,0,10,0
2619072,Aconitum milinense,W.T.Wang,no,perennial herb,0,0,0,1,0
2619085,Aconitum monanthum,Nakai,no,perennial herb,0,0,0,2,0
2619090,Aconitum monticola,Steinb.,no,perennial herb,0,0,0,2,0
2619096,Aconitum nagarum,Stapf,no,perennial herb,1,0,0,4,0
2619105,Aconitum namlaense,W.T.Wang,no,perennial herb,0,0,0,1,0
2619225,Aconitum nemorum,Popov,no,perennial herb,0,0,0,5,0
2619238,Aconitum nielamuense,W.T.Wang,no,perennial herb,0,0,0,1,0
2619249,Aconitum novoluridum,Munz,no,perennial herb,0,0,0,3,0
2619250,Aconitum nutantiflorum,P.K.Chang ex W.T.Wang,no,perennial herb,0,0,0,1,0
2619278,Aconitum ouvrardianum,Hand.-Mazz.,yes,perennial herb,0,0,0,2,1
2619324,Aconitum parcifolium,Q.E.Yang & Z.D.Fang,no,perennial herb,0,0,0,1,0
2619338,Aconitum pendulicarpum,P.K.Chang ex W.T.Wang,no,perennial herb,0,0,0,2,0
2619340,Aconitum pendulum,N.Busch,yes,perennial herb,0,0,0,4,1
2619346,Aconitum phyllostegium,Hand.-Mazz.,no,perennial herb,0,0,0,1,0
2619348,Aconitum piepunense,Hand.-Mazz.,yes,perennial herb,1,0,0,1,2
2619351,Aconitum pilopetalum,W.T.Wang & L.Q.Li,no,perennial herb,0,0,0,1,0
2619362,Aconitum polycarpum,P.K.Chang ex W.T.Wang,no,perennial herb,0,0,0,1,0
2619363,Aconitum polyschistum,Hand.-Mazz.,no,perennial herb,0,0,0,1,0
2619364,Aconitum pomeense,W.T.Wang,no,perennial herb,0,0,0,1,0
2619369,Aconitum potaninii,Kom.,no,perennial herb,0,0,0,1,0
2619372,Aconitum prominens,Lauener,no,perennial herb,0,0,0,1,0
2619374,Aconitum pseudobrunneum,W.T.Wang,no,perennial herb,0,0,0,1,0
2619375,Aconitum pseudodivaricatum,W.T.Wang,no,perennial herb,0,0,0,1,0
2619380,Aconitum pseudokongboense,W.T.Wang & L.Q.Li,no,perennial herb,0,0,0,1,0
2619385,Aconitum pseudostapfianum,W.T.Wang,no,perennial herb,0,0,0,1,0
2619396,Aconitum pulchellum,Hand.-Mazz.,no,perennial herb,0,0,0,5,0
2619414,Aconitum racemulosum,Franch.,yes,perennial herb,0,0,0,1,2
2619418,Aconitum raddeanum,Regel,yes,perennial herb,0,0,0,3,1
2619420,Aconitum ramulosum,W.T.Wang,no,perennial herb,0,0,0,1,0
2619423,Aconitum ranunculoides,Turcz.,no,perennial herb,0,0,0,6,0
2619433,Aconitum refracticarpum,P.K.Chang ex W.T.Wang,no,perennial herb,0,0,0,1,0
2619435,Aconitum rhombifolium,F.H.Chen,no,perennial herb,0,0,0,1,0
2619438,Aconitum richardsonianum,Lauener,no,perennial herb,0,0,0,1,0
2619442,Aconitum rilongense,Kadota,no,perennial herb,0,0,0,1,0
2619446,Aconitum rockii,H.R.Fletcher & Lauener,no,perennial herb,0,0,0,1,0
2619453,Aconitum rotundifolium,Kar. & Kir.,no,perennial herb,2,0,0,8,0
2619486,Aconitum sczukinii,Turcz.,yes,perennial herb,2,0,0,7,2
2619490,Aconitum secundiflorum,W.T.Wang,no,perennial herb,0,0,0,1,0
2619505,Aconitum septentrionale,Koelle,no,perennial herb,16,0,0,17,0
2895437,Aconitum shennongjiaense,Q.Gao & Q.E.Yang,no,NA,0,0,0,1,0
2619520,Aconitum sinchiangense,W.T.Wang,no,perennial herb,0,0,0,1,0
2619522,Aconitum sinoaxillare,W.T.Wang,no,perennial herb,0,0,0,1,0
2619523,Aconitum sinomontanum,Nakai,yes,perennial herb,4,0,0,4,3
2618767,Aconitum glandulosum,Rapaics,no,perennial herb,0,0,0,9,0
2619533,Aconitum smithii,Ulbr. ex Hand.-Mazz.,yes,perennial herb,1,0,0,2,1
2619534,Aconitum soongaricum,(Regel) Stapf,yes,perennial herb,4,0,0,7,2
2619540,Aconitum souliei,Finet & Gagnep.,no,perennial herb,0,0,0,2,0
2619543,Aconitum spathulatum,W.T.Wang,yes,perennial herb,0,0,0,1,1
2618976,Aconitum lethale,Griff.,no,perennial herb,0,0,0,5,0
2619547,Aconitum spiripetalum,Hand.-Mazz.,no,perennial herb,0,0,0,1,0
2619553,Aconitum stapfianum,Hand.-Mazz.,no,perennial herb,0,0,0,1,0
2619559,Aconitum stramineiflorum,P.K.Chang ex W.T.Wang,no,perennial herb,0,0,0,1,0
2619565,Aconitum stylosoides,W.T.Wang,no,perennial herb,0,0,0,1,0
2619566,Aconitum stylosum,Stapf,no,perennial herb,0,0,0,2,0
2619590,Aconitum taipeicum,Hand.-Mazz.,no,perennial herb,1,0,0,2,0
2619592,Aconitum talassicum,Popov,no,perennial herb,0,0,0,5,0
2619595,Aconitum tangense,Marquand & Airy Shaw,no,perennial herb,0,0,0,1,0
2619596,Aconitum tanguticum,(Maxim.) Stapf,no,perennial herb,3,0,0,4,0
2619602,Aconitum taronense,(Hand.-Mazz.) H.R.Fletcher & Lauener,no,perennial herb,0,0,0,1,0
2619608,Aconitum tatsienense,Finet & Gagnep.,yes,perennial herb,0,0,0,1,1
2619618,Aconitum tenuicaule,W.T.Wang,no,perennial herb,0,0,0,1,0
2619636,Aconitum tongolense,Ulbr.,no,perennial herb,0,0,0,1,0
2619649,Aconitum transsectum,Diels,yes,perennial herb,0,0,0,1,1
2619660,Aconitum tsaii,W.T.Wang,no,perennial herb,0,0,0,1,0
2619257,Aconitum ochotense,Rchb.,no,perennial herb,2,0,0,8,0
2619674,Aconitum umbrosum,(Korsh.) Kom.,no,perennial herb,0,0,0,9,0
2619734,Aconitum vilmorinianum,Kom.,yes,perennial herb,2,0,0,1,2
2619747,Aconitum volubile,Pall. ex Koelle,no,perennial herb,16,0,0,14,0
2619794,Aconitum wuchagouense,Y.Z.Zhao,no,perennial herb,0,0,0,1,0
2619802,Aconitum yangii,W.T.Wang & L.Q.Li,no,perennial herb,0,0,0,1,0
2619807,Aconitum yinschanicum,Y.Z.Zhao,no,perennial herb,0,0,0,1,0
2619808,Aconitum yunlingense,Q.E.Yang & Z.D.Fang,no,perennial herb,0,0,0,1,0
2304,Acorus calamus,L.,yes,perennial herb,49,51,1,84,6
2322,Acorus gramineus,Aiton,yes,perennial herb,52,1,1,20,5
387366,Acrachne racemosa,(B.Heyne ex Roth) Ohwi,no,annual herb,2,2,1,42,0
2408,Acranthera sinensis,C.Y.Wu,no,perennial herb,0,0,0,2,0
2431,Acriopsis indica,Wight,yes,perennial herb,3,0,0,14,3
2620062,Acrocarpus fraxinifolius,Wight & Arn.,yes,woody,18,8,1,10,3
387395,Acroceras munroanum,(Balansa) Henrard,yes,perennial herb,0,0,0,15,1
387405,Acroceras tonkinense,(Balansa) C.E.Hubb. ex Bor,yes,perennial herb,0,0,0,14,2
2620146,Acroglochin persicarioides,(Poir.) Moq.,no,annual herb,4,0,0,9,0
2620196,Acronema alpinum,S.L.Liou & R.H.Shan,no,perennial herb,0,0,0,1,0
2620197,Acronema astrantiifolium,H.Wolff,no,perennial herb,0,0,0,1,0
2620199,Acronema brevipedicellatum,Z.H.Pan & M.F.Watson,no,perennial herb,0,0,0,1,0
2620201,Acronema chienii,R.H.Shan,no,perennial herb,0,0,0,2,0
2620203,Acronema chinense,H.Wolff,no,perennial herb,0,0,0,4,0
2620205,Acronema commutatum,H.Wolff,no,perennial herb,0,0,0,2,0
2620210,Acronema forrestii,H.Wolff,no,perennial herb,0,0,0,1,0
2620211,Acronema gracile,S.L.Liou & R.H.Shan,no,perennial herb,0,0,0,1,0
2620212,Acronema graminifolium,(W.W.Sm.) S.L.Liou & R.H.Shan,no,perennial herb,0,0,0,3,0
2620213,Acronema handelii,H.Wolff,no,perennial herb,0,0,0,2,0
2620214,Acronema hookeri,(C.B.Clarke) H.Wolff,no,perennial herb,0,0,0,4,0
2620218,Acronema minus,(M.F.Watson) M.F.Watson & Z.H.Pan,no,perennial herb,0,0,0,3,0
2620220,Acronema muscicola,(Hand.-Mazz.) Hand.-Mazz.,no,perennial herb,0,0,0,2,0
2620221,Acronema nervosum,H.Wolff,no,perennial herb,0,0,0,4,0
2620222,Acronema paniculatum,(Franch.) H.Wolff,no,perennial herb,0,0,0,1,0
2620230,Acronema schneideri,H.Wolff,no,perennial herb,0,0,0,1,0
2620231,Acronema sichuanense,S.L.Liou & R.H.Shan,no,perennial herb,0,0,0,5,0
2620233,Acronema tenerum,(DC.) Edgew.,no,perennial herb,0,0,0,5,0
2620235,Acronema xizangense,S.L.Liou & R.H.Shan,no,perennial herb,0,0,0,2,0
2620236,Acronema yadongense,S.L.Liou,no,perennial herb,0,0,0,1,0
2620314,Acronychia pedunculata,(L.) Miq.,yes,woody,5,0,0,24,4
2620511,Actaea asiatica,H.Hara,yes,perennial herb,7,0,0,10,4
2620535,Actaea erythrocarpa,(Fisch.) Kom.,yes,perennial herb,10,0,0,26,2
